"","country_name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"64","Guinea","41.25","39.61","41.86","37.83","38.17","37.32","41.24","39.32","36.29","40.92","41.02","35.93","37.06","38.12","39.13","38.21","40.03","43.53","45.1","48.22","47.93"
"65","Guinea-Bissau","25.08","24.55","32.03","23.5","22.98","22.47","21.97","21.47","20.98","27.32","26.69","26.06","25.45","31.06","30.32","23.69","23.13","28.24","27.58","26.95","26.86"
"66","Guyana","127.92","127.89","140.76","128.16","115.63","128.92","116.5","130.03","130.64","157.49","158.17","158.8","172.68","173.32","227.44","254.94","242.04","282.76","296.4","296.38","298.4"
"67","Haiti","25.6","23.73","25.6","22.6","22.06","22.67","19.92","22.71","22.18","24.77","23.2","22.67","20.46","21.19","22.61","23.04","26.14","27.35","25.91","25.37","26.33"
"68","Honduras","61.22","49.74","53.3","55.07","55.2","61.28","59.74","66.76","62.32","72.91","72.38","71.84","68.78","82.9","84.42","89.32","87.15","92.8","91.67","86.33","90.58"
"69","Hungary","1375.78","1406.95","1372.24","1346.46","1489.11","1550.74","1520.48","1723.54","1773.69","1645.95","1603.71","1609.64","1672.55","1677.59","1539.91","1520.1","1543.65","1720.93","1623.66","1716.81","1860.78"
"70","Iceland","476.62","471.3","429.76","424.54","595","554.72","583.28","439.89","431.81","422.92","542.97","599.79","502.57","532.33","530.13","588.53","613.73","546.36","539.89","770.44","702.34"
"71","India","58.35","61.92","64.39","66.74","69.23","71.53","75.1","78.83","85.91","95.16","101.2","109.59","115.6","124.99","135.79","141.23","151.77","158.86","172.99","180.08","204.89"
"72","Indonesia","121.93","125.12","128.2","134.13","137.68","141.54","152.51","158.59","174.63","180.89","191.22","198.7","219.02","230.63","246.93","257.1","281.85","302.76","315.95","327.43","346.48"
"73","Iran","268.42","282.02","294.52","298.56","318.53","347.31","357.82","379.88","406.34","439.23","454.18","466.37","473.93","489.04","469.76","480.93","504.34","507.73","559.98","589.95","592.93"
"74","Iraq","209.7","211.29","223.79","221.65","200.38","150.01","188.72","197.83","211.57","207.12","233.15","253.43","267.17","273.13","296.05","303.17","296.8","301.91","331.26","324.91","362.77"
"75","Ireland","3135.23","3098.17","3137.62","2766.99","2785.8","3342.47","2180.08","2514.94","2472.67","2496.84","2160.11","2030.99","1777.84","1807.03","1728.56","1720","1847.9","1984.25","2006.36","2030.63","2338.35"
"76","Israel","2063.18","1995.21","2119.59","2039.53","2000.44","1984.58","1929.04","1862.11","1924.99","1951.25","1902.69","1818.59","1877.24","1922","1888.81","1927.59","1886.77","1951.41","1815.62","1901.85","2019.41"
"77","Italy","4267.5","4311.8","4235.52","3833.59","3989.93","3999.31","3734.85","3656.76","3620.94","3528.58","3501.89","3449.14","3257.65","3399.56","3177.67","3085.49","3061.83","3214.31","3100.7","3044.85","3362.58"
"78","Jamaica","235.83","252.39","261.18","258.88","257.04","274.04","261.56","271.29","299.36","327.43","312.03","275.19","249.38","248.96","252.27","262.92","288.07","291.63","287.97","295.04","313.64"
"79","Japan","2966.74","2731.37","3201.42","3063.45","2901.92","3061.39","2927.02","3218.38","3341.3","3303.14","3412.88","3151.7","3197.28","3257.7","3367.02","3404.26","3457.95","3341.62","3245.28","3611.16","3832.4"
"80","Jordan","150.03","147.19","154.64","161.63","171.7","172.81","184.22","181.8","175.65","174.52","168.78","167.15","159.27","158.42","164.97","156.34","157.62","155.54","149.76","149.32","146.91"
"81","Kazakhstan","527.32","526.4","570.41","628.14","703.3","768.58","849.59","914.49","1056.82","1122.31","1214.6","1087.87","1185.46","1253.71","1317.66","1391.43","1338.51","1284.99","1289.23","1333.2","1400.85"
"82","Kenya","18.47","15.97","17.16","18.26","17.14","14.58","15.05","16.04","17.52","18.37","18.65","21.69","23.84","26.11","25.22","26.18","26.43","29.28","31.14","29.59","31.93"
"83","Kiribati","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Kuwait","2151.05","2348.64","2451.4","2216.15","2352.52","2669.41","2751.48","3147.79","3065.66","3049.29","3422.79","3130.96","2673.81","2627.74","2671.24","2525.41","2219.97","2349.39","2283.92","2233.59","2325.44"
"85","Lao PDR","16.99","31.45","34.55","33.77","36.71","34.14","38.77","39.81","40.84","46.79","44.34","50.14","54.21","58.17","62.04","71.95","69.5","71.6","85.4","82.85","90.39"
"86","Latvia","691.8","717.97","695.02","742.14","908.88","985.58","968.45","1272.08","1638.12","1625.14","1482.34","1312.23","1359.82","1279.38","1312.03","1368.68","1434.85","1314.36","1332.98","1295.35","1582.91"
"87","Lebanon","203.07","198.17","189.74","202.5","203.75","207.97","213.76","212.17","211.83","221.63","255.35","295.01","311.78","312.18","292.37","266.72","269.23","277.47","273.61","271.38","643.73"
"88","Lesotho","20.26","20.22","20.21","25.3","25.37","25.46","20.46","25.69","30.97","31.09","36.39","41.66","52.11","52.08","57.23","62.34","67.41","67.26","67.05","61.61","57.8"
"89","Liberia",NA,NA,"23.9","19.89","23.15","16.59","16.16","15.49","14.71","16.76","16.19","15.72","14.81","16.57","18.79","20.75","20.33","22.13","21.66","21.17","21.29"
"90","Libya",NA,"517.96","538.16","529.86","527.07","581.41","571.5","608.26","600.25","629.97","662.32","679.47","735.23","347.63","563.8","547.62","476.19","444.38","456.01","531.21","622.29"
"91","Lithuania","659.31","631.57","606.71","660.96","777.03","876.38","876.64","1138.35","1390.43","1531.18","1517.08","1248.89","1405.96","1380.03","1415.93","1453.08","1517.68","1504.44","1535.21","1506.51","1679.09"
"92","Luxembourg","7607.9","7279.29","6914","6720.02","6736.68","6952.41","6616.42","6542.15","6780.53","6381.23","6192.79","5877.72","6208.57","5910.47","5528.13","5772.42","5039.16","4975.04","4805.46","4521.23","4628.21"
"93","Madagascar","3.35","2.6","3.78","7.34","4.16","4.61","4.48","4.89","4.75","5.13","3.98","5.32","5.64","8.21","7.53","9.03","8.35","9.33","9.46","7.66","8.06"
"94","Malawi","9.4","8.26","8.95","9.61","8.52","7.48","8.11","8.7","8.49","10.54","10.28","10.02","10.46","10.88","10.6","10.33","10.69","10.41","10.15","9.31","8.35"
"95","Malaysia","353.67","407.14","427.48","414.53","446.47","454.54","500.54","527.13","602.75","599.86","630.55","636.92","639.42","723.64","757.67","788.44","874.44","919.65","880.89","908.62","1008.73"
"96","Mali","25.11","23.41","23.57","23.69","24.58","24.55","25.25","23.57","22.7","23.97","23.75","22.87","23.91","22.56","21.9","19.41","20.91","22.82","23.55","24.19","23.18"
"97","Malta","1544.48","1608.77","1647.93","1637.77","1751.52","1864.08","1853.68","1649.64","1544.76","1921.45","1959.86","1831.43","2083.01","1861.11","1782.45","1751.54","2116.52","2015.63","2216.31","2186.56","2625.8"
"98","Mauritania","72.09","70.48","72.7","67.28","65.69","67.67","66.03","74.59","76.07","74.21","66.1","61.42","62.94","67.29","71.43","72.59","70.95","74.72","73.1","76.65","78.71"
"99","Mauritius","41.94","49.89","57.71","65.43","64.97","64.57","72.26","87.92","87.59","87.32","95","94.81","102.54","102.39","110.13","110.04","117.85","117.85","117.87","133.64","141.01"
"100","Mexico","425.92","391.34","422.02","353.5","356","376.13","358.59","390.23","387.33","397.96","408.41","416.04","411.55","448.25","464.97","484.27","483.04","506.08","524.88","523.98","560.65"
"101","Moldova","119.21","110.82","109.45","117.67","135.73","141.86","148.06","171.77","178.26","174.61","178.43","182.22","206.7","205.38","203.9","199.72","211.35","225.83","235.13","223.01","248.05"
"102","Mongolia","154.77","153.22","159.82","158.12","176.38","178.24","172.06","189","216.61","231.83","235.16","245.3","254.77","291.4","316.11","336.27","332.62","332.3","335.25","347.54","363.3"
"103","Morocco","98.35","93.29","94.81","100.33","101.77","107.11","117.81","123.47","132.76","131.25","144.56","148.44","161","168.55","172.42","183.84","190.16","210.47","212.87","236.41","218.62"
"104","Mozambique","6.04","5.91","6.35","7.32","7.14","7.48","8.3","8.56","8.78","10.39","10.04","10.58","11.07","11.92","11.91","12.65","14.06","15.71","18.62","17.98","20.2"
"105","Namibia","152.43","143.69","151.79","165.17","167.85","165.48","168.4","176.36","169.2","191.65","194.03","205.82","212.44","232.68","238.41","243.83","249","275.87","271.72","259.19","257.54"
"106","Nepal","18.72","20.06","20.94","23.03","21.42","21.47","21.92","21.99","22.45","23.65","25.57","28.92","30.02","32.17","36.05","35.99","39.74","39.31","44.64","47.17","51.46"
"107","Netherlands","5291.61","4839.15","5102.69","4780.08","4857.65","4954.9","4618.21","4321.48","4439.24","4162.57","4213.26","4011.08","4217.06","4081.97","3875.72","3632.25","3607.54","3790.04","3812.54","4048.95","4105.46"
"108","New Zealand","727.88","764.72","808.31","836.79","736.22","670.16","630.36","626.18","624.92","648.71","617.9","586.13","611.84","616.8","580.53","669.12","608.22","645.74","718.92","723.86","789.23"
"109","Nicaragua","43.95","36.99","38.37","41.71","41.05","44.26","41.7","48.56","44.15","52.54","49.95","50.94","51.89","57.93","58.76","62.88","63.61","70.75","77.68","73.48","70.03"
"110","Niger","27.74","23.98","22.23","22.28","20.65","19.89","19.15","18.44","17.05","17.1","15.8","15.21","15.86","15.85","17.52","16.87","17.29","19.17","18.95","18.71","18.3"
"111","Nigeria","133.61","115.85","128.54","122.52","132.17","133.19","143.5","140.89","133.21","138.29","138.73","132.56","139.28","135.91","137.89","133.01","133.96","143.15","133.32","126.98","118.6"
"112","Norway","5689.36","5701.06","5450.63","4294.94","4437.45","4445.39","3493.44","2637.93","4335.68","2532.24","2916.42","3461.37","2274.13","3505.72","2201.65","2141.11","2919.84","1725.02","1713.13","1728.99","2590.24"
"113","Oman","1195.12","1205.74","1333.83","1382.08","1345.69","1340.56","1333.22","1411.98","1598.51","1647.55","1725.8","1724.16","1705.03","1655.26","1558.4","1480.41","1454.7","1539.07","1496.33","1496.97","1384.54"
"114","Pakistan","55.97","57.05","59.26","59.25","59.62","59.2","64.09","62.79","66.7","69.58","69.69","69.66","68.29","68.62","70.11","70.15","72.18","73.9","78.15","81.06","84.1"
"115","Panama","182.21","161.25","165.11","158.65","145.77","172.36","169.21","206.9","224.7","247.82","258.18","250.67","280.66","295.52","337.47","361.65","393.05","412.95","393.54","344.29","363.64"
"116","Papua New Guinea","30.87","29.9","43.43","26.29","32.25","31.24","38.24","35.52","40.43","42.11","46.47","36.89","53.03","47.61","48.73","57.03","47.16","61.88","50.14","48.77","55.25"
"117","Paraguay","81.4","95.57","68.25","74.53","86.2","84.6","86.7","85.19","85.48","106.33","87.68","91.16","107.52","108.84","108.47","103.44","110.73","132.7","133.44","141.39","151.97"
"118","Peru","130.08","126.06","127.23","121.11","126.93","130.01","136","140","143.51","155.84","173.51","198.28","222.38","233.28","242.31","246.36","244.23","246.26","256.68","256.78","262.41"
"119","Philippines","62.46","62.63","65.91","58.37","61.82","66.92","72.75","76.8","77.19","80.68","83.68","83.68","86.04","90.58","96.53","103.95","112.75","120.12","121.07","134.53","142.14"
"120","Poland","937.47","954.28","947.86","915.58","973.95","977.03","991.4","1079.54","1187.49","1222.33","1218","1252.52","1352.78","1318.43","1310.88","1324.82","1301.92","1356.16","1401.18","1467.45","1529.38"
"121","Portugal","2561.64","2387.38","2449","2423.1","2371.39","2402.65","2154.18","2124.34","2220.46","2148.35","1879.63","1897.11","1752.7","1931.9","1701.72","1604.25","1757.59","1838.62","1789.24","2029.64","2047.55"
"122","Puerto Rico","1003.89","926.77","1256.2","1086.44","1140.08","793.23","657.8","956.67","878.98","1396.86","665.73","836.13","1108.06","518.08","1213.35","1061.54","908.63","1312.25","1146.43","990.21","696.59"
"123","Qatar",NA,NA,"4085.54","3930.09","4107.52","4216.46","4198.28","4029.45","4126.4","3977.12","3787.08","3429.09","3215.74","3141.84","3097.48","3096.69","3048.79","3091.63","2952.2","2951.98","2793.73"
"124","Romania","639.92","596.38","594.48","632.51","711.74","718.98","751.52","816.56","880.74","881.87","984.78","961.87","944.34","967.54","983.76","952.28","1005.64","1075.78","1148.52","1208.72","1293.52"
"125","Russian Federation","848.35","936.61","1055.61","1104.11","1207.67","1302.65","1323.95","1444.76","1529.2","1536.14","1648.98","1480.94","1654.92","1524.76","1499.53","1486.42","1510.65","1500.29","1531.36","1479.72","1504.95"
"126","Rwanda","12.62","9.99","11.06","10.83","11.78","10.35","11.24","12.09","11.78","12.51","13.23","12.9","12.53","14.04","15.44","14.1","14.65","16.01","17.2","15.93","17.72"
"127","Saudi Arabia","1437.56","1341.91","1472.78","1387.98","1366.13","1576.64","1627.26","1710.47","1743.23","1757.87","1888.1","1810.25","1820.79","1887.19","1933.32","1879.41","1824.99","1980.08","1901.85","1936.76","1942.79"
"128","Senegal","51.96","51.71","51.46","54.15","56.7","55.36","59.55","59.95","57.68","63.18","64.22","60.31","58.93","60.72","63.16","58.79","63.31","70.46","73.09","79.66","80.25"
"129","Serbia","463.66","383.47","404.47","426.87","475.63","511.7","564.3","632.56","664.87","678.56","736.78","730.48","762.42","795.58","735.47","750.93","693.56","757.88","753.99","766.28","819.2"
"130","Seychelles","125.43","123.8","122.12","120.42","237.48","234.21","231.06","228.02","337.62","333.33","329.16","433.49","321.19","423.13","418.14","310","306.53","303.23","400.18","396.4","394.86"
"131","Sierra Leone","25.58","22.02","20.88","17.45","18.6","19.7","22.75","20.19","19.62","20.82","20.18","19.52","18.9","19.85","22.2","24.4","25.08","21.65","21.03","20.43","21.1"
"132","Singapore","2907.19","3120.46","3232.06","2957.14","2858.34","2613.85","2741.58","2842.42","3404.77","3188.62","2989.58","3068.19","3075.18","3359.65","3615.88","3821.18","3647.41","3884.65","3365.94","3550.34","3882.12"
"133","Slovakia","1264.39","1216.97","1156.84","1178.75","1265.93","1303.04","1299.14","1501.14","1621.56","1634.37","1630.07","1615.77","1673.2","1700.93","1609.08","1604.64","1528.41","1696.03","1664.46","1684.75","1788.19"
"134","Slovenia","2412.73","2478.31","2341.84","2229.68","2337.83","2310.14","2191.89","2282.5","2326.47","2100.82","2192.36","2119.81","2023.17","2118.49","1975.23","2013.94","1844.33","2010.33","2022.06","1986.61","2444.05"
"135","Solomon Islands","0","0","0","21.95","0","0","20.54","20.1","19.68","19.28","18.88","18.49","18.1","17.73","17.36","17.01","16.66","16.33","16","15.68","15.53"
"136","South Africa","445.44","422.37","447.49","441.44","451.34","466.71","497.01","521.76","562.01","571.3","619.44","601.37","624.24","618.54","625.28","631.59","654.41","656.46","651.69","646.92","632.49"
"137","South Korea","781.62","1126.53","1307.76","1441.2","1485.28","1549.59","1532.28","1595.88","1664.05","1701.89","1727.74","1781.98","1805.84","1895.08","1902.26","2035.87","2080.54","2060.69","2135.27","2169.78","2244.51"
"138","Spain","2609.07","2605.9","2639.48","2552.05","2561.88","2525.03","2492.31","2389.75","2458.86","2380.42","2166.5","2114.15","1894.18","2061.6","1969.17","1770.76","1839.87","2102.62","2125.47","2149.42","2168.16"
"139","Sri Lanka","54.6","59.53","68.09","66.97","65.84","74.55","81.12","90.63","94.85","107.99","115.96","120.87","131.06","154.6","171.53","171.11","188.69","180.37","205.33","225.96","234.22"
