"","country_name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"47","El Salvador",239000.4,242929.1,244237.4,245168,248473,251992,253787.3,261328.5,274367.4,279968.6,288121.9,280333.8,286710.3,298985.9,308082.3,315247.4,320582.5,328635.7,337167,344909.3,345952.3
"48","Equatorial Guinea",368008,457798.3,528836.9,900150.3,1051937.5,1161792.1,1615302.4,1838857.4,1901806.8,2054883.9,2260666.4,2206782.8,1979409.2,2014453.1,2079752,1949266.4,1897734.4,1618311.4,1389324.1,1259759.5,1133834.1
"49","Eritrea",39033.7,38794.8,36363.9,37897,35420.9,31368.5,30992.4,30946.4,29754.3,29191.6,24838.1,25222.9,25171,27213.9,NA,NA,NA,NA,NA,NA,NA
"50","Estonia",1641064.9,1641345.2,1846826.1,1987474.9,2162941.5,2376791.3,2589713,2908087.7,3272494.2,3483181.8,3350908.9,2964805.4,3034851.8,3221057,3309235.6,3353072.5,3439731.6,3494162,3568417.3,3732489.8,3875825.9
"51","Eswatini",236803.3,290625.6,291338.4,290480.8,301964.4,312833.4,323777.1,344932.3,367915.3,385822.6,387959.9,393622.1,409923.3,419138.5,443936.4,461476.3,463016.2,471790.9,474230.5,480387,488013.2
"52","Ethiopia",9383.6,9698.7,10136.3,10853.3,10750.3,10193.6,11558.7,12871.8,14160.5,15687.9,17240.5,18541.9,20737.7,22849,24505.9,26809.2,29222,31922.5,34521.2,37366.4,39464.5
"53","Fiji",288822.6,316884.8,307834.9,312540.4,321771.4,322836.3,340537.1,340491.4,345207.3,339005.6,340697.2,332663.3,342081.2,350807,354395.1,372216.4,394910.9,414668.4,424885.6,450421.3,469039.9
"54","Finland",6284557.8,6492108.4,6778877.3,6908018.8,6988679.4,7084836.6,7291639.2,7431899.6,7645547.3,7940316.9,7961289.4,7414873.3,7574338,7699008.3,7585028.7,7504847.6,7460019,7472927.7,7611791.3,7781798.6,7874144.6
"55","France",6277777.4,6424637.3,6595342.8,6665790.6,6691488,6700587.5,6815300.4,6868424,6965262.7,7063787.9,7045146.1,6853095.5,6931256.6,7024427.3,7014701.8,7020137.8,7047169.2,7084903.1,7124538.1,7232524.6,7304450.3
"56","Gabon",1430151,1245227.6,1186553.7,1187285.8,1155412.2,1158664.5,1141187.1,1150928.7,1086873,1139103.4,1069125.5,1046544.8,1110625.5,1178941.7,1226023,1280904,1318465.8,1350724.3,1355746.3,1335433.1,1330538.6
"57","Georgia",101320.5,107375.5,112451.1,121926,133244.5,154835.7,169413.7,192958.9,219021.2,256925.9,268818.2,261197.2,285155.6,315157.1,344107.5,363472.4,387153.8,405775.9,425075.4,455385.1,480895.6
"58","Germany",6217425.3,6305846.3,6444693,6524991.3,6510048.4,6472103.1,6535382.4,6577542.3,6785260.2,6956291,7020684,6709522.1,6942654.4,7170718.2,7190165.3,7203603.7,7314895.4,7390354.4,7450753.8,7600718.2,7597296.2
"59","Ghana",68033.8,69426.1,70225.1,71228.1,72631,74650.7,77054.1,79784.3,83063,84529.2,90876.4,93156.2,98887.2,112251.4,121088.3,127748.8,128127.6,127457.5,128739.8,137234.1,144041.9
"60","Greece",4076161.5,4158292.7,4280261.6,4405199.9,4532766.1,4742605.4,4937932,4966162.6,5193250.5,5336197,5329903.9,5152039.3,4934163.9,4586116.6,4343526.5,4269207,4331249.8,4349473.9,4376152.2,4448540.1,4517080
"61","Greenland",5299182.5,5354851.1,5650702.4,5695609.8,5632804.6,5818345.4,6122499.8,6355336,6643999.1,6787598,7141721.7,7206118.5,7291560,7243868.1,7316200.8,7259619.9,7554972.6,7424530.6,7715381.1,7744617.1,7944373
"62","Grenada",615398.3,649038.1,670190.1,639641.3,654401.5,719362.9,706405.4,814199.1,771224.7,825277.8,832730.6,765973.7,760532.5,766876.8,755411.2,775760.3,843744.3,908855.7,949591.3,1000861,1141746.5
"63","Guatemala",242950.7,244399.7,245481.9,243058.8,245124.7,243610.1,244150.9,245417,253166.9,264087.8,266193.3,259939.7,261186.3,266687.2,268708.3,273066.5,279072.5,285166.7,287899.6,289545.8,290258.2
"64","Guinea",39472.4,40793.3,41758.5,43124.1,44586.6,44049.4,44326,44855.6,44342.3,46811.8,47766.2,45778.8,47025.4,48756.9,50764.9,51682.1,52442.9,53314.7,58594.4,63972,65471.8
"65","Guinea-Bissau",33578.6,33136.1,34388.4,34365,33066.3,32408.6,32586.3,33337.8,33322.3,33671.9,33990.9,34380.6,35271.9,37619.6,35805.4,36159.2,35546.4,37113.3,38810.7,40440.3,42129.5
"66","Guyana",196583.9,203531.6,200335.3,206199.9,209633,208905.6,213858.2,210002.1,224268.5,244626.8,251741.9,263759,278154.7,296917.2,317133.2,337486.6,354245.3,367868.9,383045.8,392673.5,393879.7
"67","Haiti",55682,55825.8,54778.6,52535.1,50873.2,49643.1,46212.9,45909.8,45844.3,46376.9,45574.3,45991.7,43659.5,45926.2,46278.5,47370.9,47683.9,47148.8,46762.6,46237.5,45533.4
"68","Honduras",138404.3,133068.5,140295.7,140443.7,142310.1,145568.8,151812.8,158009.3,165421.8,172440.9,175763.6,165492.8,167715.4,170197.6,173370.2,173952.7,175128.9,177977.8,181009.3,186001.2,191815.3
"69","Hungary",1124116.9,1170523.2,1238475.5,1303508,1382433,1455472.2,1545413.7,1629763.1,1714008.4,1720561.1,1738352.6,1647757.6,1660211.5,1688395.6,1652260.3,1697288.2,1763632.5,1821995.8,1858501.3,1926990.6,2006943.4
"70","Iceland",6103868,6244135.4,6424174.2,6559377.6,6538664.5,6606693.6,6970107.7,7240061,7431466.2,7851559.7,7859823.7,7361523.8,7129979.6,7219205.5,7269843.5,7468992.7,7536367.2,7736634.6,8110784.6,8326925,8546808.5
