"","country_name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"151","Turkey","78.54","76.56","74.36","74.07","75.24","73.65","74.2","74.56","74.82","74.25","75.17","75.63","76.57","78.28","77.87","79.72","79.59","80.62","79.34","78.78","78.11"
"152","Turkmenistan","39.49","38.9","38.58","37.74","34.89","31.79","31.7","33.46","37.19","37.53","40.24","41.96","39.42","42.2","42.14","45.16","48.34","48.19","48.77","49.3","49.99"
"153","Uganda","86.44","83.57","84.16","82.68","82.71","79.78","80.14","78.66","77.79","76.77","66.88","67.97","67.9","67.87","67.61","68.53","68.08","68.85","67.92","63.12","64.23"
"154","Ukraine","45.58","45.24","46.98","48.86","51.07","50.53","54.67","57.61","58.72","58.95","59.41","58.13","57","55.42","55.16","54.93","54.09","60.26","58.31","61.39","62.74"
"155","United Arab Emirates","73.25","73.36","75.25","71.89","70.37","72.1","72.31","71.27","71.82","68.08","62.87","58.39","57.51","60.03","61.33","61.13","60.88","64.21","64.6","66.19","66.67"
"156","United Kingdom","94.7","94.51","94.16","93.07","93.35","93.93","92.42","92.28","91.84","91.82","92.12","91.64","90.82","91.8","90.74","91.54","92.01","91.6","92.48","92.51","92.87"
"157","United States","86.12","85.59","85.41","84.57","85.05","83.91","82.62","83.49","82.71","82.73","81.95","82.23","79.57","82.22","81.52","80.95","80.58","81.31","80.61","80.27","81.52"
"158","Uruguay","81.44","84.66","84.51","82.83","81.66","78.5","70.5","70.68","75.71","81.09","73.82","80.18","80.49","81.45","73.3","79.88","78.71","73.54","78.57","74.81","73.27"
"159","Uzbekistan","28.48","28.98","30.7","29.98","30.01","31.34","33.91","35.82","38.39","39.94","42.26","44.62","46.15","47.62","47.05","52.8","53.7","55.13","56.33","56.57","52.73"
"160","Vanuatu","40.91","58.78","55.04","53.17","37.4","37.52","34.48","33.57","35.02","36.62","33.64","34.41","41.75","35.87","20.45","45.7","50.38","25.14","49.46","48.35","47.21"
"161","Venezuela","68.6","67.88","66.2","67.14","63.66","62.6","60.93","63.96","66.09","71.53","68.35","66.91","66.39","69.54","68.58","69.02","67.76","69.76","67.36","64.91","62.55"
"162","Vietnam","46.18","52.29","51.49","50.12","48.21","47.85","47.79","47.49","48.87","49.49","48.2","45.9","45.95","48.66","48.93","50.03","48.94","45.4","42.89","44.32","42.5"
"163","Yemen","60.33","57.55","57.68","53.32","53.52","50.28","48.35","47.27","45.87","43.95","45.88","42.84","43.85","45.16","47.89","40.76","38.39","50.17","49.81","47.82","47.15"
"164","Zambia","76.34","77.53","79.28","81.84","78.74","77.3","76.5","77.26","77.16","85.11","84.34","84.07","83.37","82.66","77.94","75.74","73.4","72.83","71.57","67.51","66.81"
"165","Zimbabwe","38.3","32.04","38.65","45.55","40.26","36.74","33.17","32.46","31.12","33.2","36.05","40.98","37.74","39.7","42.13","40.06","41.39","40.45","42.3","32.76","36.2"
