,Country,PAF1998,PAF1999,PAF2000,PAF2001,PAF2002,PAF2003,PAF2004,PAF2005,PAF2006,PAF2007,PAF2008,PAF2009,PAF2010,PAF2011,PAF2012,PAF2013,PAF2014,PAF2015,PAF2016,NA,NA
67,France,0.225342011,0.222077523,0.21128849,0.209816713,0.202504046,0.214607533,0.199114883,0.197354528,0.206776756,0.199114883,0.19675736,0.206776756,0.20195077,0.199691616,0.197946436,0.203597359,0.182778704,0.189808593,0.190471408,0.178950252,0.184247528
68,French Antilles (FRA),0.08573396,0.077124312,0.12696191,0.094907767,0.094907767,0.042501676,0.036181313,0.049680138,0.039443104,0.108189005,0.042501676,0.053438157,0.090318399,0.039443104,0.103926103,0.077124312,0.049680138,0.122234866,0.090318399,0.069196238,0.033231836
69,French Guyana (FRA),0.252753999,0.236777981,0.255746647,0.214607533,0.21225282,0.202504046,0.192420624,0.198533188,0.214142816,0.24518301,0.199691616,0.198533188,0.19675736,0.173161217,0.219528883,0.199691616,0.186389412,0.21225282,0.195546824,0.191777279,0.220388471
70,French Polynesia (FRA),0.004476363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Gabon,0.253855607,0.235397557,0.250216582,0.232557774,0.235048438,0.240122029,0.238468561,0.231464285,0.21777824,0.222493696,0.240773415,0.231096177,0.241419243,0.240773415,0.231830574,0.244568488,0.231830574,0.248477433,0.25135461,0.236777981,0.238468561
72,Galapagos Islands (ECU),0.036181313,0.013688853,0.01107307,0.020994391,0.018507847,0.008797009,0.013688853,0.023948285,0.015936609,0.018507847,0.013688853,0.015936609,0.023948285,0.018507847,0.033231836,0.023948285,0.018507847,0.020994391,0.018507847,0.042501676,0.018507847
73,The Gambia,0.320137034,0.297420472,0.303258364,0.284713325,0.298840617,0.297896559,0.298527122,0.291140295,0.288700404,0.305599181,0.306460371,0.288345856,0.290450541,0.294834099,0.307312797,0.280325699,0.286367946,0.306603045,0.29678141,0.306887668,0.297896559
74,Georgia,0.214607533,0.21080132,0.206776756,0.203597359,0.198533188,0.200830572,0.200263483,0.201392972,0.203052883,0.203052883,0.215069227,0.209319167,0.215069227,0.205733144,0.203597359,0.203597359,0.210310745,0.206776756,0.197946436,0.20413755,0.205733144
75,Germany,0.243948977,0.231096177,0.224941865,0.219959959,0.225342011,0.222907494,0.21080132,0.209816713,0.216436593,0.204673529,0.208313316,0.21273008,0.223318946,0.216436593,0.209319167,0.213204135,0.202504046,0.205205371,0.203597359,0.195546824,0.197354528
76,Ghana,0.337241442,0.308853425,0.337439983,0.302062885,0.31891409,0.30617429,0.335433616,0.318790819,0.305599181,0.327906041,0.331167794,0.307312797,0.307171327,0.316286973,0.315904923,0.296941638,0.293175566,0.326565652,0.326565652,0.323002165,0.31448911
77,Greece,0.222077523,0.224539513,0.223318946,0.216436593,0.220814451,0.21777824,0.209816713,0.210310745,0.21128849,0.21080132,0.218658899,0.214607533,0.214142816,0.21552794,0.207292728,0.208818054,0.205205371,0.203052883,0.20195077,0.191777279,0.19675736
78,Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Grenada,0.12696191,0.119532482,0.136627939,0.124687542,0.108189005,0.073068589,0.033231836,0.049680138,0.036181313,0.139949729,0.036181313,0.061454912,0.090318399,0.036181313,0.103926103,0.073068589,0.069196238,0.134869078,0.108189005,0.094907767,0.042501676
80,Guadeloupe (FRA),0.138319286,0.14304918,0.157341335,0.148713139,0.141524796,0.090318399,0.065462406,0.112256996,0.065462406,0.157341335,0.08573396,0.090318399,0.131114626,0.081205724,0.14304918,0.12696191,0.090318399,0.158468872,0.138319286,0.112256996,0.073068589
81,Guatemala,0.288345856,0.229227651,0.250216582,0.219528883,0.21225282,0.220814451,0.191777279,0.21080132,0.208313316,0.213204135,0.205733144,0.222493696,0.21080132,0.225739977,0.223728081,0.229980741,0.217333816,0.228466791,0.222493696,0.213204135,0.216436593
