,Country,PAF1998,PAF1999,PAF2000,PAF2001,PAF2002,PAF2003,PAF2004,PAF2005,PAF2006,PAF2007,PAF2008,PAF2009,PAF2010,PAF2011,PAF2012,PAF2013,PAF2014,PAF2015,PAF2016,NA,NA
48,Croatia,0.220467414,0.220467414,0.210719123,0.194283875,0.212483844,0.206165109,0.190522327,0.205697945,0.204756903,0.183109677,0.184873498,0.197902551,0.187740601,0.200899525,0.18660434,0.191612388,0.18009261,0.192152739,0.176972196,0.168310231,0.189972534
49,Cuba,0.139318448,0.12380307,0.139318448,0.141289987,0.128590468,0.127424266,0.113050465,0.113050465,0.121277027,0.127424266,0.118650747,0.133072587,0.099935439,0.117296614,0.128590468,0.125031485,0.127424266,0.13086661,0.11449834,0.093998041,0.11449834
50,Cyprus,0.179477054,0.171742679,0.173079101,0.178857303,0.175046814,0.17439572,0.171066822,0.167607294,0.197393881,0.173739843,0.18660434,0.171066822,0.177604943,0.17439572,0.171066822,0.171742679,0.181914746,0.185454039,0.16900755,0.168310231,0.175046814
51,Czech Republic,0.248300453,0.231563092,0.224818007,0.222863358,0.228619372,0.217598972,0.202363974,0.221672412,0.217598972,0.196368392,0.196882506,0.211605384,0.222070937,0.213354654,0.208468294,0.21592264,0.200899525,0.201390129,0.20284727,0.18660434,0.192152739
52,Denmark,0.208922562,0.192690024,0.192152739,0.15869104,0.179477054,0.189972534,0.160243502,0.168310231,0.179477054,0.168310231,0.140310596,0.153852263,0.173739843,0.176334975,0.140310596,0.141289987,0.164737164,0.142257016,0.134150911,0.148709428,0.161009137
53,Djibouti,0.227115578,0.227493581,0.236522891,0.232645875,0.234778362,0.221272326,0.222863358,0.223649692,0.220467414,0.221672412,0.241259359,0.242574622,0.238238968,0.254616365,0.258631291,0.254616365,0.239592017,0.250447101,0.244517528,0.243226202,0.242900911
54,Dominican Republic,0.144155471,0.141289987,0.152174003,0.13729419,0.133072587,0.13729419,0.11449834,0.141289987,0.136261175,0.152174003,0.131978029,0.131978029,0.134150911,0.119977066,0.142257016,0.133072587,0.140310596,0.148709428,0.13729419,0.13086661,0.129737661
55,Easter Island (CHL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Ecuador,0.166898631,0.152174003,0.150460342,0.147819378,0.154678655,0.150460342,0.160243502,0.159470855,0.153017448,0.164004456,0.159470855,0.164737164,0.176334975,0.164004456,0.168310231,0.164737164,0.166898631,0.169699354,0.173079101,0.164737164,0.163265431
57,Egypt,0.249532348,0.244517528,0.249225694,0.239927591,0.246425696,0.25721433,0.248300453,0.243550503,0.254030501,0.249838129,0.240927982,0.250750301,0.25721433,0.246740441,0.246110023,0.25165482,0.247367171,0.249225694,0.239592017,0.240262105,0.245793417
58,El Salvador,0.244837932,0.189972534,0.203806745,0.161009137,0.148709428,0.161009137,0.13086661,0.156306967,0.143212059,0.166184132,0.157903899,0.163265431,0.15132171,0.181311393,0.166898631,0.17439572,0.157903899,0.170385746,0.15869104,0.152174003,0.166184132
59,Equatorial Guinea,0.280751666,0.236522891,0.260307714,0.228245467,0.230834938,0.233004322,0.237555887,0.230101654,0.20040643,0.226355397,0.235129594,0.212920196,0.227493581,0.231563092,0.220467414,0.21924799,0.219656091,0.250143045,0.253145722,0.240595567,0.233361543
60,Eritrea,0.231199651,0.222070937,0.236176294,0.21549917,0.216344339,0.214217962,0.208468294,0.220467414,0.206630066,0.205228551,0.220062561,0.225204512,0.227870207,0.230101654,0.233717549,0.232645875,0.208922562,0.228245467,0.220870664,0.229363159,0.227115578
61,Estonia,0.155496826,0.160243502,0.140310596,0.129737661,0.146919245,0.135213589,0.121277027,0.140310596,0.156306967,0.129737661,0.127424266,0.135213589,0.153852263,0.127424266,0.12380307,0.119977066,0.139318448,0.099935439,0.108484585,0.074177911,0.133072587
62,Ethiopia,0.183109677,0.172413408,0.183701371,0.201878269,0.196882506,0.184873498,0.183109677,0.187174201,0.191612388,0.192690024,0.198911904,0.20040643,0.207092841,0.21592264,0.214217962,0.213354654,0.200899525,0.208922562,0.205697945,0.204756903,0.203328185
63,Falkland Islands [Islas Malvinas] (UK),0,0.002336764,0,0.000534669,0,0.000534669,0.001300436,0.000534669,0.002336764,0.001300436,0.00382202,0.001300436,0.005325063,0.00382202,0.006813661,0,0.002336764,0.000534669,0.001300436,0.001300436,0.000534669
64,Faroe Islands (DEN),0.014129535,0.020492913,0.01225446,0.020492913,0.027052154,0.034311937,0.018308663,0.008533716,0.014129535,0.001300436,0.008533716,0.006813661,0.001300436,0.006813661,0,0.010274271,0.022563954,0.006813661,0,0.01225446,0.01225446
65,Fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Finland,0.138313126,0.143212059,0.127424266,0.115913068,0.113050465,0.11449834,0.106879151,0.113050465,0.136261175,0.098040415,0.099935439,0.110046219,0.118650747,0.106879151,0.099935439,0.093998041,0.126238233,0.081001282,0.08701628,0.048725856,0.098040415
67,France,0.20284727,0.198911904,0.18603097,0.184289293,0.175693207,0.189972534,0.171742679,0.169699354,0.180704035,0.171742679,0.16900755,0.180704035,0.175046814,0.172413408,0.170385746,0.176972196,0.153017448,0.161009137,0.161767908,0.148709428,0.154678655
68,French Antilles (FRA),0.060674588,0.054703061,0.093998041,0.067285908,0.067285908,0.02932465,0.024811546,0.034311937,0.027052154,0.077682316,0.02932465,0.036894614,0.063897063,0.027052154,0.074177911,0.054703061,0.034311937,0.08950894,0.063897063,0.048725856,0.022563954
69,French Guyana (FRA),0.236522891,0.216764284,0.240262105,0.189972534,0.187174201,0.175693207,0.164004456,0.171066822,0.18941951,0.227115578,0.172413408,0.171066822,0.16900755,0.142257016,0.195851507,0.172413408,0.157109266,0.187174201,0.167607294,0.163265431,0.196882506
70,French Polynesia (FRA),0.002336764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Gabon,0.23789798,0.215073911,0.233361543,0.211605384,0.214646848,0.220870664,0.218838242,0.210273018,0.193755554,0.199412649,0.221672412,0.209824903,0.222467915,0.221672412,0.210719123,0.226355397,0.210719123,0.231199651,0.234778362,0.216764284,0.218838242
72,Galapagos Islands (ECU),0.024811546,0.008533716,0.006813661,0.014129535,0.01225446,0.005325063,0.008533716,0.016040375,0.010274271,0.01225446,0.008533716,0.010274271,0.016040375,0.01225446,0.022563954,0.016040375,0.01225446,0.014129535,0.01225446,0.02932465,0.01225446
73,The Gambia,0.323024663,0.293390139,0.300967736,0.277000254,0.295230858,0.294007026,0.294824373,0.285271287,0.282126718,0.304013954,0.305135753,0.281670235,0.28438176,0.290042296,0.306246704,0.271376819,0.279125857,0.305321659,0.292562384,0.30569257,0.294007026
74,Georgia,0.189972534,0.185454039,0.180704035,0.176972196,0.171066822,0.173739843,0.173079101,0.17439572,0.176334975,0.176334975,0.190522327,0.183701371,0.190522327,0.179477054,0.176972196,0.176972196,0.184873498,0.180704035,0.170385746,0.177604943,0.179477054
75,Germany,0.225589571,0.209824903,0.202363974,0.196368392,0.20284727,0.199910814,0.185454039,0.184289293,0.192152739,0.178233288,0.182514154,0.187740601,0.20040643,0.192152739,0.183701371,0.188303589,0.175693207,0.178857303,0.176972196,0.167607294,0.169699354
76,Ghana,0.345566641,0.308255991,0.345829249,0.299413701,0.321419743,0.304763036,0.343176379,0.321258025,0.304013954,0.333242421,0.337543029,0.306246704,0.306062289,0.317975456,0.317474961,0.292769889,0.287898571,0.331476911,0.331476911,0.326788494,0.315621095
77,Greece,0.198911904,0.201878269,0.20040643,0.192152739,0.197393881,0.193755554,0.184289293,0.184873498,0.18603097,0.185454039,0.194809284,0.189972534,0.18941951,0.191068931,0.181311393,0.183109677,0.178857303,0.176334975,0.175046814,0.163265431,0.16900755
78,Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Grenada,0.093998041,0.08701628,0.103521536,0.091821126,0.077682316,0.051666756,0.022563954,0.034311937,0.024811546,0.106879151,0.024811546,0.042725177,0.063897063,0.024811546,0.074177911,0.051666756,0.048725856,0.101759976,0.077682316,0.067285908,0.02932465
80,Guadeloupe (FRA),0.105226233,0.110046219,0.125031485,0.115913068,0.108484585,0.063897063,0.045679637,0.081001282,0.045679637,0.125031485,0.060674588,0.063897063,0.098040415,0.057568744,0.110046219,0.093998041,0.063897063,0.126238233,0.105226233,0.081001282,0.051666756
81,Guatemala,0.281670235,0.207553455,0.233361543,0.195851507,0.187174201,0.197393881,0.163265431,0.185454039,0.182514154,0.188303589,0.179477054,0.199412649,0.185454039,0.203328185,0.200899525,0.208468294,0.193224283,0.206630066,0.199412649,0.188303589,0.192152739
82,Guernsey (UK),0.169699354,0.166184132,0.161767908,0.142257016,0.146008749,0.169699354,0.142257016,0.13729419,0.144155471,0.143212059,0.141289987,0.133072587,0.128590468,0.136261175,0.12380307,0.133072587,0.127424266,0.117296614,0.133072587,0.122551956,0.128590468
